Fp12_delta_psd,Fp12_theta_psd,Fp12_alpha_psd,Fp12_beta_psd,Fp12_gamma_psd,F34_delta_psd,F34_theta_psd,F34_alpha_psd,F34_beta_psd,F34_gamma_psd,C34_delta_psd,C34_theta_psd,C34_alpha_psd,C34_beta_psd,C34_gamma_psd,P34_delta_psd,P34_theta_psd,P34_alpha_psd,P34_beta_psd,P34_gamma_psd,O12_delta_psd,O12_theta_psd,O12_alpha_psd,O12_beta_psd,O12_gamma_psd,F78_delta_psd,F78_theta_psd,F78_alpha_psd,F78_beta_psd,F78_gamma_psd,T34_delta_psd,T34_theta_psd,T34_alpha_psd,T34_beta_psd,T34_gamma_psd,T56_delta_psd,T56_theta_psd,T56_alpha_psd,T56_beta_psd,T56_gamma_psd,Class
0.10610409659951969,0.07109857891121812,0.031141785122749704,0.024105172773892986,0.0012567221593226849,0.01153765464571177,0.00624791208753675,0.0029188287375705724,0.004198024338784856,0.00029276333894142064,0.01799489129074694,0.01278331999532209,0.006511559953553514,0.017786633709692024,0.00014919472832246533,0.04972029764245284,0.03970019163774274,0.012091101643302626,0.02695345562939909,7.549864393394633e-05,0.014783189396693208,0.08557895010717129,0.022233646787371997,0.01926508165545225,0.0008983705575954177,0.05453085444088568,0.012639609111875783,0.013290432125368928,0.03589887601400393,0.0038782598170351815,0.009317852442712216,0.00948649381854541,0.022080439552753156,0.01940945207996296,0.001196537096834942,0.05552055312674731,0.029501677986076086,0.07756087437600323,0.0037585932462733534,0.0010158235696830394,1
0.07165444490409034,0.016668954566784175,0.01957056669664131,0.01566814945999586,0.0003747735970829093,0.11632269883731683,0.0193571092957828,0.07597252531203505,0.06319635476898312,0.006761800788829131,0.14475286195304737,0.01938273641807778,0.11377825911407313,0.06074884674839244,0.004169376056907854,0.12054288612190456,0.015489249517813553,0.059845825991336796,0.05646436803388,0.002217879278223201,0.05467599297784287,0.02952891693769652,0.014688495563369555,0.029233970149058874,0.002073239039460107,0.048910802540958365,0.021892005817051946,0.0084774970429837,0.05466230990201975,0.00987262045406536,0.07972020026779936,0.022971916095849476,0.01848803814868985,0.07845024226383869,0.00922210049094435,0.19262581441993132,0.0805005274865123,0.08280065042716572,0.06045263771822586,0.0014661801302320837,1
0.008876826726457954,0.0014684740421568032,0.0016916810504421786,0.011939365525113967,0.0009082779841052045,0.04763589224054032,0.004036884305714028,0.012297381473588456,0.03907319507052269,0.0024346294390262214,0.006764180751892335,0.0008701791115066915,0.031884999875188,0.041521126763717844,0.002316955247957468,0.03902967266274909,0.004479888916003899,0.027766759907507654,0.0634886602536341,0.005041614195205458,0.026837703353082998,0.08788445710605614,0.04377763845461635,0.07504256888425044,0.011530584416200954,0.06088524452346111,0.012730442599909603,0.017064371697238193,0.05749959271038796,0.004034921849632742,0.017445434310746077,0.009942237542392124,0.04246438273387845,0.06457302365404088,0.004885436943237323,0.009246265374374785,0.024750791807302358,0.02900159210144873,0.03250733040008835,0.0025495434246638107,1
0.022175512032021394,0.004518772757644479,0.016171478908950834,0.0022268123301117035,0.00042270206806809506,0.11432640495271351,0.026959889662542785,0.07565709911792659,0.014471473401957133,0.00040917722482276256,0.02299378233239069,0.021966663525465863,0.05303304809256826,0.007014282474699499,1.2656732498946693e-05,0.23363602949240697,0.09355360960844167,0.13057708205316476,0.09086159997759441,0.002994937982953707,0.07668235521687794,0.017340178525376948,0.024499286987667512,0.033931622407723405,0.002253877614690262,0.22830596276995446,0.1057329885851751,0.1370564252610366,0.07690076588744904,0.002797243041504737,0.16183632044708163,0.0809993036996638,0.04677056722578303,0.030092860702498066,0.0007023226823705815,0.007500528088954683,0.009274097599406728,0.04049864725118388,0.039564759006499806,0.0031640543558494744,1
0.010562755998062445,0.005879719346420537,0.0020918111121212106,0.002874802165920012,0.00018787601377268779,0.034916366791892806,0.017743818522974436,0.011437143731815223,0.009533902127520462,0.00044360828914406786,0.05333301789692935,0.037403866182446927,0.016999982813499896,0.00950568193641153,4.247635063617987e-05,0.008093895863191425,0.015848102348838128,0.0026874740476591774,0.004027499401336912,0.0008451380055236684,0.0825358218338606,0.03840247958836529,0.041322841719977174,0.0671951589977454,0.008534187065699876,0.011800815673505882,0.017776254304031097,0.00482000666949188,0.006270500872029593,0.0015273757049386806,0.019635241151937266,0.03740012257706027,0.005921390797698142,0.05417222476822569,0.0041783320384959615,0.015903632699263315,0.011613421617904768,0.0014331032688904982,0.025934657267649916,0.00324194269411487,1
0.003948549763538645,0.001753539994070269,0.0005611588412889716,0.0007440874426342566,0.0001344524771030942,0.041378034764764204,0.014719064936983162,0.008590653847605163,0.01144403603785192,0.0013605761996109628,0.0507934087709071,0.01198320497685365,0.009098304364345888,0.02160254552933282,0.0027658070505701734,0.08691466778590429,0.005542255942582258,0.0389449602252603,0.02945975830003436,0.003169024671934534,0.14918303716544595,0.02584905090358562,0.07833034633999322,0.07655955085564621,0.00922348916005896,0.02824108515189716,0.007056225642295549,0.011431258893628185,0.01806610048220321,0.003208174138046929,0.028026063842739646,0.0058315716019216035,0.02023896224578474,0.026215089542970832,0.004046718694653833,0.0004843477365531479,0.020695858112226018,0.0037531659435487696,0.0017075249251787966,0.0012566515984429216,1
0.00011849716131828725,0.0040208625996137615,0.00743435494992966,0.00367668318300967,0.0003022481285091049,0.017258905409203495,0.03489307949570769,0.004061527082753147,0.012765855307043321,0.0025650363426884685,0.15181487564972473,0.06755593261942988,0.21291471785181362,0.010688382952100152,0.0027712754458583725,0.028910492039206426,0.02486777630505657,0.04081901864996723,0.0034862142979067007,0.0013083970436640812,0.05325621471936037,0.013651521773893158,0.021902085138958374,0.03475037788622204,0.00443592375856418,0.06219090952373696,0.09328131704277903,0.03185105278475278,0.02265600005849252,0.0006544108836084089,0.06026802129289699,0.03363895493073321,0.04159360391214584,0.04496931050300523,0.0037371736450291316,0.05384079711695727,0.02583688435583098,0.038728825509099896,0.0411971431903143,0.004596748386398889,1
0.04740652630411801,0.008356046660671773,0.00660351412136688,0.024917362945721354,0.006948970256873032,0.02758873902656067,0.00795781440276297,0.0022529185505148,0.026679244487607015,0.009844653186990794,0.008747418773352167,0.009241698435354773,0.00269686545930721,0.0006470563556144754,0.0012172721558941363,0.011974955675666199,0.011238657301852056,0.014369657325708773,0.009536741702192375,0.0011260773548607116,0.04151464785991571,0.04518314227333062,0.03345663656360606,0.03598396312544877,0.00033213191875151177,0.03188431627399613,0.009068880130575191,0.001454644799122086,0.03902992433937741,0.005476123838231456,0.001256589367731653,0.01862929366074864,0.0003975307417758561,0.021511302567993662,0.000289231469711073,0.027054762416553135,0.008723582055068513,0.01683349633145026,0.0036933954138232694,0.0003897717336983457,1
0.0703355868912966,0.10378618577039958,0.010281830537338124,0.012617376615240178,0.0024634181711508723,0.03754903952456279,0.08192933738897293,0.06351194175332596,0.05678943571713029,0.004460182366076584,0.10203217860590236,0.11443469985672,0.14592086151239503,0.07245223246992237,0.004811577080351306,0.1515159959044476,0.11933490112039202,0.16293395305594885,0.10903898926719488,0.008346757739239655,0.102528874669852,0.03499292235712331,0.02713007076320674,0.037845237579782434,0.004700885408203204,0.006476028910113785,0.11619614712130885,0.054718990133651266,0.05112391650956888,0.005272496975694577,0.12551249303963952,0.12134492096693913,0.17902922209617123,0.07036172719412864,0.005432655406374507,0.1729634397973115,0.13572900706628366,0.18944926860722208,0.11938791317606227,0.010896061192746779,1
0.01595819034906998,0.011489670913353844,0.0034361442448487822,0.002616849514058388,0.0001926582783562459,0.057728592597705686,0.03884930915353488,0.016278814822154722,0.007624651366285828,0.0003551200104652218,0.07997454849629781,0.056762042186619927,0.018249786042605846,0.013558582564801375,0.0005849408758074018,0.11170520154767638,0.06700976240339573,0.03312584420984548,0.02424607231043901,0.0010714322035954179,0.15477501755068057,0.058252576365582745,0.05482600809245993,0.04957405513437036,0.0030306181206218048,0.04528860779640387,0.04628694235275775,0.010314527629127414,0.000315916213070401,0.0006189524117760092,0.09965956032022316,0.06994516673806582,0.03648055181190896,0.006099382212333783,7.481726043908265e-05,0.15400045290465836,0.07615003917793436,0.056543036322875835,0.032352088454985245,0.0007739530304524827,1
0.0033854539614375234,0.0023983451074604534,0.00117659971459394,4.594243954599009e-05,5.606025532816001e-05,0.014717918521586104,0.0019660053600883687,0.0012872391449585269,0.010359330911423062,0.0008606319406610501,0.021514357318683897,0.03236303689268863,0.013103743759273243,0.01235229720763853,0.001531760098465766,0.07485338289334642,0.03862893754469093,0.044737298963362274,0.010514864335359489,0.00024844612745079063,0.0754490528179515,0.045415995810772575,0.0075364745542977896,0.09969096277714237,0.015856588812411997,0.10284947602587602,0.02319773735983119,0.016240282890098615,0.07858592026074133,0.007680095412881096,0.010045405529129914,0.030330489196994853,0.03528194694227506,0.04659201416610875,0.005987005138802419,0.07970333104757166,0.020135793997860724,0.014396693985124165,0.05630352485870918,0.005747042216448239,1
0.001467613184008898,0.0018637774156513576,0.0016693187352478482,0.0017061216785741393,0.0001298567453811312,0.08272321800462001,0.013096825344030394,0.0034488201253135772,0.07870985996769288,0.015882937847539046,0.00218355083118027,0.0017206194344922543,0.0034357447886476794,0.0018037538917801271,0.00019044737656261253,0.0016346448395634372,0.0038939668543305217,0.00454687766706606,0.0037432298101253703,0.0007655775162020845,0.030882165541070095,0.049876885119890996,0.02108350747664406,0.03016491913362207,0.003546899911115748,0.014199365125422414,0.004675896804282986,0.0077110276927322835,0.023906183657881497,0.003076448729202562,0.022265080283398464,0.004351123163484821,0.007448258257912649,0.013942246861497254,0.0011330243155956987,0.02261427221558926,0.011724416259358827,0.01986278446865236,0.012928935254994445,0.0011110332342412696,1
0.01440414916363475,0.0063620850013309665,0.006690027224737723,0.005595163638261229,0.00042175444462142875,0.022685207394048224,0.004694582372593681,0.008543235992163917,0.00525182943347631,7.221701662211153e-05,0.017783900835327493,0.0031364579657785496,0.026334608632855805,0.007512137166078028,0.0003876415304779222,0.053425644814093176,0.007564080807143825,0.05741944178798283,0.009247450209531882,0.00046901434258137496,0.0785848575451521,0.03371625400883574,0.05221033821478463,0.055476495764521405,0.00629906403623324,0.08202260915083526,0.006198298363210342,0.08160739800325655,0.00602947295860716,0.0004111870730076719,0.04648291625367856,0.016769477519345932,0.06898837598981611,0.005300349324582343,0.000949630802728614,0.042217472445080284,0.008977711525176957,0.03141768880536916,0.00566919777295917,0.0009539713616293125,1
0.007485381829558935,0.00047049402882254343,0.006965510547763738,0.001489234126258029,0.0004329629650193519,0.028218558489517376,0.005544741771390638,0.036763447093636215,0.0012002873401736336,2.3460181105977324e-06,0.011271969574644547,0.043192776473157335,0.037917278423021505,0.017365813349904655,0.00022823019027367946,0.007947622200681848,0.018410076252698082,0.037906841668082114,0.008760641915806569,0.00017496579538057912,0.03651293176228726,0.02476880278291571,0.05826197760305443,0.006525291180043857,0.0007043448641901261,0.06092594136167517,0.0025522494929002826,0.05970266105327997,0.007101251749534042,0.00011029284627575684,0.08113375715049398,0.006115942985525258,0.12385014495974406,0.029666602658743463,0.0029400245084933055,0.056442638239166454,0.02379299202084295,0.0900477910328088,0.004836236914329939,0.0007255149372995713,1
